Class;6.14;6.16;6.18;6.2;6.22;6.24;6.26;6.28;6.3;6.32;6.34;6.36;6.38;6.4;6.42;6.44;6.46;6.48;6.5;6.52;6.54;6.56;6.58;6.6;6.62;6.64;6.66;6.68;6.7;6.72;6.74;6.76;6.78;6.8
A;2.835;3.2;3.735;5.36;8.675;16.47;33.445;67.01;123.48;210.025;318.83;439.98;542.96;603.16;597.84;533.27;428.155;309.23;200.375;116.735;62.43;31.615;14.985;7.32;4.395;3.085;2.56;2.37;2.43;2.505;2.255;2.61;2.78;2.93
A;2.595;2.79;3.345;4.44;7.235;13.515;27.79;55.52;101.98;171.97;263.405;363.45;454.17;505.785;507.035;461.44;374.68;271.77;179.04;107.225;58.7;29.545;14.115;7.105;4.1;2.82;2.395;2.355;2.255;2.195;2.255;2.275;2.36;2.475
A;2.685;2.97;3.64;4.625;8.04;14.995;29.985;61.3;112.445;192.325;293.415;404.895;498.15;555.475;551.115;494.56;397.81;286.93;187.415;108.96;59.725;29.56;13.88;6.95;4.115;2.875;2.305;2.375;2.145;2.315;2.4;2.47;2.525;2.695
A;2.565;2.795;3.485;4.605;7.5;14.28;28.58;57.04;106.6;179.76;275.645;381.795;476.575;531.395;534.775;484.445;393.605;287.365;189.605;112.93;61.47;30.88;14.84;7.33;4.015;2.98;2.375;2.17;2.14;2.27;2.145;2.325;2.36;2.565
A;2.685;3.04;3.645;5.065;8.38;16.615;33.47;65.955;120.6;200.735;300.06;402.59;486.255;531.165;510.245;447.02;348.175;244.865;157.435;89.995;47.12;23.455;11.42;5.935;3.325;2.55;2.38;2.265;2.245;2.375;2.195;2.335;2.405;2.71
A;2.755;3.045;3.715;4.96;8.665;16.965;34.765;69.47;125.385;209.7;313.57;418.5;504.665;545.355;525.02;453.64;351.71;245.05;153.9;87.085;45.14;22.07;10.575;5.35;3.385;2.705;2.33;2.31;2.27;2.235;2.225;2.395;2.465;2.765
A;2.73;3.16;3.84;4.885;8.035;15.425;30.97;61.945;114.46;194.36;297.525;409.185;509.51;564.7;561.555;506.93;409.49;294.52;194.255;114.83;61.42;30.91;14.655;7.465;4.225;3.16;2.59;2.34;2.355;2.33;2.335;2.615;2.64;2.685
A;2.76;3.035;3.53;4.925;7.77;15.0;30.94;61.645;114.73;194.055;296.46;404.97;500.59;553.86;549.315;490.51;393.92;282.505;183.31;107.6;57.385;28.48;13.875;6.675;3.98;2.98;2.405;2.27;2.32;2.36;2.3;2.415;2.545;2.635
A;2.87;3.07;3.455;4.84;7.545;13.75;28.6;56.265;104.59;177.455;273.37;381.74;478.295;539.73;548.115;499.41;410.58;303.815;202.37;121.26;67.625;34.3;16.99;8.21;4.67;2.98;2.63;2.465;2.155;2.325;2.26;2.36;2.525;2.755
A;2.76;2.855;3.525;4.795;7.735;15.07;30.095;59.905;110.715;186.945;288.52;396.77;489.365;543.03;544.44;488.17;393.455;286.35;187.325;111.445;60.04;29.95;14.355;7.26;4.035;2.795;2.46;2.31;2.23;2.305;2.325;2.39;2.425;2.565
A;2.64;2.915;3.55;4.72;7.61;13.94;27.605;55.78;102.315;173.885;267.635;373.64;464.595;521.155;526.77;475.355;388.11;284.915;188.845;113.08;61.705;31.32;15.305;7.41;4.29;3.035;2.52;2.345;2.235;2.375;2.25;2.3;2.51;2.47
A;2.61;2.76;3.54;4.455;7.29;13.835;27.89;55.59;103.805;176.81;271.79;378.63;472.54;529.625;535.695;491.505;400.13;294.975;195.725;117.69;64.885;32.915;15.735;7.95;4.35;2.945;2.375;2.24;2.18;2.25;2.27;2.305;2.435;2.575
A;2.63;2.95;3.57;4.775;7.775;14.725;30.19;58.88;109.335;185.95;285.265;391.495;484.3;538.97;536.615;479.37;388.28;280.125;181.965;107.655;58.52;29.315;13.8;6.845;3.98;2.705;2.46;2.3;2.22;2.04;2.34;2.375;2.425;2.66
A;2.785;3.17;3.74;4.86;7.92;15.545;31.225;63.16;115.365;194.675;298.1;408.12;503.79;559.5;553.83;499.14;399.11;288.995;188.98;110.96;59.71;29.65;13.99;7.045;3.96;2.805;2.465;2.3;2.395;2.34;2.345;2.515;2.595;2.605
A;2.59;2.885;3.42;4.715;7.675;14.43;29.33;57.9;108.19;183.66;280.12;384.165;474.035;525.275;522.54;466.75;373.705;270.41;175.345;102.38;54.97;27.23;13.01;6.535;3.745;2.67;2.375;2.27;2.1;2.275;2.36;2.315;2.5;2.545
A;2.77;3.19;3.665;4.91;8.59;16.205;32.65;64.4;119.215;200.83;304.9;416.18;508.94;561.04;552.295;489.035;388.3;277.51;177.605;103.45;54.905;27.12;12.705;6.465;3.82;2.875;2.385;2.4;2.31;2.325;2.36;2.285;2.645;2.785
A;2.6;3.045;3.665;5.285;8.7;17.205;34.91;68.485;124.715;208.62;313.16;423.8;511.62;550.065;532.43;460.59;359.485;251.485;157.745;89.405;46.665;22.71;11.02;5.445;3.44;2.565;2.345;2.11;2.22;2.305;2.185;2.35;2.47;2.61
A;2.72;3.05;3.64;4.965;7.895;14.6;30.53;60.1;111.185;189.175;289.675;401.78;502.925;566.025;570.24;516.83;422.655;311.885;206.51;124.405;67.745;34.74;16.515;8.54;4.685;3.15;2.47;2.395;2.325;2.28;2.315;2.5;2.355;2.695
A;2.55;2.845;3.325;4.405;7.075;13.48;27.34;53.935;100.67;170.955;262.225;361.72;448.795;500.27;501.27;452.025;366.64;266.685;174.655;103.38;55.99;28.475;13.805;7.055;3.825;2.765;2.32;2.205;2.26;2.2;2.215;2.31;2.32;2.505
A;2.705;3.235;3.755;5.14;8.19;16.025;31.975;64.96;118.665;201.33;307.635;424.56;521.245;576.81;574.905;512.07;412.135;296.075;191.55;112.805;60.01;29.72;14.545;7.185;4.165;2.815;2.53;2.375;2.22;2.37;2.285;2.28;2.645;2.865
A;2.535;2.99;3.78;4.955;8.04;15.66;31.515;63.285;116.785;198.79;302.2;412.77;505.975;554.605;548.615;484.855;385.67;274.86;176.32;103.075;54.525;27.19;12.795;6.715;3.88;2.815;2.44;2.22;2.355;2.24;2.17;2.42;2.51;2.805
A;2.84;3.15;3.71;4.985;8.3;16.19;32.965;65.1;120.14;203.295;309.645;424.775;520.47;577.035;568.42;504.915;402.505;290.16;187.5;109.185;58.265;28.985;13.875;6.825;4.075;2.89;2.46;2.325;2.395;2.335;2.38;2.57;2.66;2.77
A;2.75;3.015;3.74;4.89;8.285;16.03;31.42;62.895;117.4;198.73;302.485;413.265;508.64;560.96;557.855;497.565;396.87;284.42;184.805;108.075;57.615;28.765;13.835;6.975;3.895;2.84;2.56;2.415;2.23;2.255;2.455;2.51;2.365;2.78
A;2.755;3.05;3.685;4.955;7.735;15.22;30.14;59.39;110.88;188.99;289.03;399.855;501.2;561.685;564.995;513.155;418.63;307.135;203.975;121.535;66.69;34.105;16.47;8.21;4.635;3.035;2.625;2.385;2.28;2.3;2.315;2.465;2.465;2.68
A;2.73;3.25;3.55;5.18;8.47;16.35;33.31;65.86;120.79;203.255;305.29;413.985;502.565;549.835;536.19;470.435;370.625;263.645;168.605;97.515;51.525;25.325;12.22;6.07;3.71;2.76;2.48;2.28;2.31;2.255;2.365;2.405;2.465;2.615
A;2.555;2.95;3.405;4.4;7.255;13.36;27.565;54.68;101.61;173.72;266.455;369.82;459.24;515.08;518.71;468.785;383.58;279.68;184.52;110.245;60.17;30.19;15.075;7.185;4.135;2.56;2.485;2.27;2.22;2.175;2.31;2.355;2.5;2.48
A;2.575;2.835;3.555;4.555;7.33;13.815;27.38;54.145;102.07;173.735;268.085;369.23;463.22;518.92;524.265;475.24;388.8;285.89;190.295;113.89;62.24;31.75;15.245;7.495;4.34;2.985;2.42;2.27;2.21;2.305;2.295;2.285;2.465;2.525
A;2.525;2.76;3.465;4.665;7.575;14.67;29.885;59.25;108.545;182.385;277.655;373.635;455.06;499.365;489.78;430.75;340.55;243.105;155.985;90.365;48.145;23.88;11.85;5.895;3.51;2.585;2.225;2.26;2.155;2.08;2.225;2.25;2.36;2.48
A;2.855;3.175;3.685;4.825;8.095;15.245;31.785;63.365;116.475;197.535;302.75;416.35;517.215;568.895;567.585;508.405;407.785;295.195;193.045;112.365;60.575;29.975;14.255;7.18;4.03;2.875;2.54;2.365;2.3;2.315;2.38;2.46;2.42;2.775
A;2.8;3.04;3.585;4.88;7.635;14.57;29.39;57.63;107.625;182.515;281.44;389.93;485.825;543.395;548.055;495.805;404.66;297.915;197.455;117.82;64.125;32.41;15.765;7.685;4.385;2.865;2.5;2.365;2.34;2.33;2.34;2.335;2.405;2.64
A;2.575;2.98;3.365;4.7;7.77;14.41;29.74;58.66;109.39;184.545;284.275;392.29;489.995;548.0;554.785;502.55;409.905;301.455;200.01;119.055;65.65;33.215;16.01;8.24;4.285;2.91;2.575;2.365;2.28;2.29;2.41;2.345;2.395;2.575
A;2.6;2.925;3.505;4.895;8.66;16.885;34.24;66.985;122.31;204.945;305.495;411.23;495.89;536.78;515.69;449.23;347.755;243.065;154.2;87.93;45.76;22.445;10.73;5.405;3.47;2.53;2.215;2.11;2.12;2.23;2.36;2.315;2.32;2.55
A;2.655;2.93;3.54;4.875;8.18;15.88;32.29;65.035;118.97;200.225;300.605;406.565;491.005;532.9;519.84;452.29;352.88;246.49;155.75;89.53;46.59;22.55;10.94;5.6;3.49;2.705;2.32;2.24;2.225;2.145;2.355;2.39;2.475;2.56
A;2.87;2.95;3.4;5.01;8.14;15.35;31.41;61.58;113.85;193.64;295.78;408.04;505.02;560.17;560.33;503.97;407.61;295.06;194.27;115.11;61.8;31.76;15.39;7.58;4.25;2.81;2.43;2.24;2.31;2.22;2.23;2.46;2.65;2.59
A;2.69;2.765;3.47;4.835;7.495;14.455;28.625;57.11;105.98;179.905;276.02;383.69;477.22;537.195;543.305;495.04;406.31;297.69;198.36;120.465;64.72;33.455;16.195;7.93;4.365;3.085;2.53;2.31;2.245;2.19;2.16;2.305;2.42;2.645
A;2.66;2.93;3.58;4.74;8.13;14.64;29.84;60.26;109.8;185.56;283.43;388.77;478.28;523.88;522.49;465.06;372.08;266.76;172.95;101.46;53.82;26.82;12.87;6.5;3.85;2.79;2.49;2.35;2.29;2.13;2.3;2.38;2.53;2.64
A;2.755;3.095;3.59;4.875;8.1;15.215;30.95;60.695;112.925;190.08;291.99;399.93;491.99;544.575;541.36;482.84;385.09;277.76;179.315;105.51;57.14;28.03;13.655;6.76;3.905;2.905;2.555;2.315;2.295;2.31;2.275;2.415;2.47;2.635
A;2.6;3.16;3.45;4.4;7.4;14.52;29.41;59.38;108.9;186.01;285.71;396.69;489.54;546.78;547.48;494.9;403.09;291.18;190.54;112.57;61.3;30.43;14.62;7.59;3.89;2.73;2.26;2.17;2.22;2.23;2.17;2.41;2.48;2.52
A;2.675;2.895;3.38;4.7;7.535;13.655;28.02;55.135;102.69;175.345;270.045;375.825;469.96;532.27;538.05;491.28;403.455;297.155;198.525;120.13;66.095;33.79;16.695;8.31;4.525;3.005;2.505;2.525;2.2;2.365;2.27;2.255;2.4;2.59
A;2.78;2.98;3.65;5.23;8.21;15.69;31.62;63.1;116.03;195.12;299.29;413.51;512.0;565.7;564.35;511.35;414.36;301.38;196.44;116.52;64.08;31.82;15.14;7.71;4.32;2.93;2.55;2.45;2.2;2.42;2.5;2.54;2.54;2.55
A;2.66;3.08;3.52;5.2;7.89;14.9;30.23;60.75;113.72;189.67;290.54;403.22;499.2;550.73;553.78;496.98;399.7;291.34;190.45;110.79;60.88;30.04;14.54;7.2;4.11;2.91;2.29;2.22;2.31;2.5;2.31;2.23;2.53;2.75
A;2.56;2.86;3.55;4.54;7.22;12.88;26.78;52.17;97.97;166.15;252.87;347.83;433.78;486.16;489.26;444.11;360.32;262.37;173.25;103.51;56.25;28.07;13.81;6.84;3.97;2.77;2.24;2.13;2.35;2.16;2.28;2.27;2.5;2.69
A;2.7;3.04;3.97;4.95;8.35;15.82;32.77;63.31;119.18;201.63;306.63;419.89;515.56;569.91;559.61;495.92;394.55;281.77;180.83;105.16;55.75;27.57;13.43;6.38;3.85;3.03;2.41;2.27;2.31;2.36;2.48;2.41;2.57;2.72
A;2.78;3.27;3.74;5.51;8.53;16.95;33.83;68.65;124.79;210.2;315.69;429.99;520.72;568.03;553.69;484.3;380.52;266.36;168.0;96.6;51.31;24.29;11.74;6.0;3.65;2.8;2.43;2.36;2.43;2.25;2.25;2.39;2.51;2.74
A;2.61;3.18;3.91;5.02;8.58;16.71;33.88;65.62;119.12;202.33;304.17;415.93;506.81;552.74;543.96;476.84;373.24;265.59;167.02;96.78;50.89;24.79;11.94;6.06;3.48;2.64;2.4;2.34;2.28;2.41;2.28;2.44;2.51;2.51
A;2.575;2.905;3.33;4.4;7.43;13.845;27.86;55.945;102.635;176.71;268.915;370.01;457.17;507.025;505.81;454.255;365.735;264.425;173.045;103.73;55.625;28.045;13.555;7.005;3.87;2.715;2.435;2.21;2.145;2.23;2.23;2.165;2.385;2.525
A;2.73;3.135;3.46;5.07;8.735;17.28;34.745;68.57;125.125;207.09;310.075;420.31;508.545;552.87;539.225;472.145;370.36;263.535;168.9;97.78;51.855;25.91;12.51;6.295;3.705;2.765;2.385;2.235;2.245;2.155;2.175;2.35;2.495;2.66
A;2.79;3.215;3.73;5.225;9.31;17.315;35.88;70.42;129.01;215.655;324.505;434.5;523.52;563.39;545.69;472.76;368.84;256.06;161.2;92.425;48.265;23.36;11.235;5.885;3.615;2.62;2.275;2.275;2.295;2.21;2.335;2.49;2.405;2.725
A;2.82;3.06;3.63;4.69;7.98;15.23;30.69;59.81;111.8;188.82;286.65;396.48;487.6;544.73;541.15;489.54;392.89;286.42;186.76;110.9;59.12;29.68;14.48;7.2;4.11;2.96;2.44;2.26;2.15;2.32;2.33;2.58;2.65;2.73
A;2.83;3.16;3.54;5.17;8.06;15.26;31.21;61.25;114.51;193.37;297.18;406.82;506.25;563.12;560.84;503.89;405.46;295.93;192.59;115.05;61.56;31.01;14.69;6.96;4.27;2.83;2.63;2.45;2.31;2.38;2.29;2.53;2.61;2.7
A;2.57;2.73;3.53;4.53;7.49;14.69;28.69;58.58;107.39;180.41;279.28;385.89;478.58;531.96;532.83;481.58;391.59;286.24;187.35;111.78;60.8;30.83;14.8;7.23;4.33;3.13;2.57;2.28;2.09;2.3;2.23;2.35;2.25;2.45
A;2.73;3.23;3.7;5.5;9.44;18.49;37.66;74.82;134.82;222.98;336.03;443.61;526.08;560.46;533.29;453.54;347.71;237.53;145.83;80.6;41.33;19.57;9.2;5.18;3.15;2.74;2.4;2.41;2.22;2.26;2.28;2.42;2.69;2.66
A;2.5;2.635;3.17;4.505;7.09;13.285;27.175;54.225;100.33;168.565;257.58;350.115;428.95;471.3;465.4;413.0;329.16;236.185;152.755;89.01;47.485;23.815;11.425;5.65;3.385;2.51;2.125;2.035;2.115;2.115;2.045;2.26;2.235;2.45
A;2.53;2.97;3.58;4.62;7.78;14.7;29.62;58.16;110.18;184.25;282.16;390.76;480.91;532.23;532.94;476.76;385.78;279.67;179.24;106.23;57.05;28.69;13.88;6.86;4.02;2.96;2.45;2.31;2.45;2.1;2.23;2.47;2.31;2.74
A;2.7;3.08;3.595;5.0;7.845;14.715;29.26;59.06;109.42;186.26;284.72;391.36;483.265;535.545;533.205;477.3;382.465;275.89;178.625;104.63;56.215;27.565;13.195;6.68;3.805;2.84;2.495;2.36;2.335;2.235;2.43;2.345;2.545;2.615
A;2.35;2.91;3.23;4.64;7.3;13.82;27.63;55.32;103.17;170.88;264.17;356.07;440.22;484.47;480.75;427.16;342.48;246.42;160.34;94.23;49.68;24.87;12.13;6.33;3.57;2.5;2.24;2.19;2.17;2.11;2.16;2.25;2.39;2.5
A;2.63;3.32;3.83;5.01;8.65;17.46;34.34;68.55;126.85;211.14;319.49;432.14;524.67;569.15;553.23;483.48;377.54;265.31;168.98;94.36;49.6;23.58;11.51;5.81;3.88;2.88;2.4;2.25;2.25;2.47;2.4;2.55;2.53;2.83
A;2.49;3.02;3.56;4.78;7.95;14.67;29.35;60.49;111.83;188.51;289.73;396.54;487.62;537.86;535.61;475.45;382.3;274.33;177.61;104.14;55.96;27.59;13.13;6.15;3.69;2.71;2.45;2.23;2.33;2.2;2.41;2.42;2.51;2.76
A;2.49;3.03;3.63;4.56;7.3;14.77;29.26;58.89;109.21;187.25;283.15;394.83;489.85;547.29;546.34;492.32;400.8;293.04;191.12;114.88;61.99;30.86;14.8;7.41;4.05;3.05;2.41;2.31;2.14;2.05;2.23;2.25;2.25;2.75
A;2.67;2.77;3.31;4.56;7.24;13.82;27.86;54.88;100.48;173.53;264.88;366.91;457.07;509.03;514.27;464.6;377.99;274.86;181.1;108.7;58.48;30.25;14.61;6.89;3.96;2.85;2.34;2.3;2.23;2.13;2.37;2.13;2.22;2.53
A;2.89;2.88;3.85;5.07;8.51;16.29;33.21;64.76;120.29;202.76;309.64;420.18;515.47;564.84;556.24;489.57;382.82;273.49;174.1;100.11;52.27;25.63;12.12;6.25;3.51;2.82;2.34;2.32;2.43;2.35;2.43;2.49;2.75;2.74
A;2.705;2.95;3.56;4.89;8.15;16.245;32.75;64.265;117.83;195.76;293.4;393.325;471.495;509.11;489.69;422.475;329.235;228.825;142.615;80.925;42.435;20.46;10.205;5.225;3.35;2.395;2.365;2.15;2.345;2.22;2.27;2.38;2.46;2.555
A;2.66;3.18;3.72;4.96;8.13;15.47;30.85;62.97;116.58;196.18;300.25;410.57;506.93;559.42;552.04;487.96;391.26;278.89;181.16;105.28;56.73;27.91;13.04;6.48;3.94;2.81;2.35;2.22;2.38;2.48;2.51;2.44;2.55;2.69
A;2.73;2.71;3.25;4.36;6.96;12.84;25.47;51.45;95.95;162.54;252.5;351.51;442.14;501.01;510.59;470.08;387.07;289.32;194.1;117.3;65.15;33.6;16.36;7.87;4.51;2.92;2.36;2.36;2.04;2.14;2.33;2.39;2.26;2.43
A;2.68;2.9;3.81;5.33;8.57;17.38;35.12;68.3;124.96;212.23;316.53;426.62;519.55;560.76;543.78;473.24;369.57;257.07;164.32;92.78;48.54;23.7;11.37;6.25;3.65;2.75;2.28;2.31;2.41;2.15;2.45;2.67;2.7;2.72
A;2.52;3.08;3.51;5.0;8.14;14.95;31.67;60.68;114.01;191.39;292.03;400.98;494.84;550.33;547.04;491.17;397.75;286.01;187.67;111.13;60.07;30.52;14.43;7.41;4.1;2.75;2.25;2.1;2.03;2.25;2.37;2.28;2.4;2.58
A;2.91;3.29;3.45;4.84;7.73;15.16;30.37;61.27;113.75;190.58;290.63;397.16;492.24;543.6;539.6;479.99;383.26;275.27;178.82;103.91;55.15;27.89;13.22;6.62;3.97;2.78;2.49;2.5;2.3;2.36;2.5;2.36;2.38;2.73
A;2.8;3.15;3.9;5.39;9.0;16.83;34.795;68.21;126.53;215.525;328.7;446.59;550.295;606.915;602.69;532.365;425.3;304.77;196.82;114.365;61.65;29.88;14.625;7.36;4.145;2.82;2.54;2.485;2.29;2.355;2.495;2.51;2.695;2.93
A;2.77;2.93;3.57;4.83;7.87;14.76;29.29;59.01;110.06;185.56;282.52;388.59;477.09;525.08;524.07;467.49;372.82;266.46;173.41;101.25;53.32;27.08;12.64;6.19;3.62;2.71;2.24;2.32;2.23;2.31;2.2;2.31;2.55;2.61
A;2.86;2.96;3.8;5.13;7.99;15.24;31.5;61.56;116.74;196.97;300.83;414.36;510.97;569.32;572.33;510.28;413.78;299.09;194.97;115.73;62.64;31.09;15.27;7.31;4.19;3.12;2.64;2.39;2.28;2.27;2.58;2.49;2.4;2.72
A;2.56;2.72;3.43;4.33;7.41;14.28;28.55;56.72;104.45;175.39;268.28;367.79;456.79;503.6;500.31;447.26;358.61;259.57;167.75;97.78;53.1;26.47;12.93;6.32;3.96;2.77;2.41;2.18;2.36;2.28;2.33;2.21;2.54;2.62
A;2.39;2.71;3.05;4.29;6.27;12.44;25.29;49.14;91.26;156.87;243.73;340.63;424.13;483.58;491.66;452.84;370.61;276.59;185.97;112.69;62.4;32.71;15.25;7.75;4.26;2.99;2.26;2.13;2.06;2.14;2.09;2.17;2.4;2.68
A;2.425;2.81;3.225;4.545;7.16;13.775;27.12;54.95;102.4;173.36;265.18;366.39;456.02;511.41;514.77;465.04;378.67;277.21;183.31;109.275;60.15;30.08;14.62;7.32;4.025;2.735;2.275;2.19;2.12;2.13;2.205;2.21;2.325;2.54
A;2.81;3.32;3.69;5.59;9.52;18.01;37.72;73.9;134.05;223.14;332.97;446.76;530.82;563.67;541.5;461.16;352.61;242.42;151.3;83.44;42.91;20.01;9.35;5.2;3.23;2.61;2.47;2.47;2.45;2.4;2.33;2.58;2.54;2.81
A;2.625;3.075;3.87;5.155;8.425;15.66;31.3;62.01;115.14;195.055;302.345;417.88;520.02;583.625;587.435;534.485;435.34;320.62;212.925;127.275;69.515;35.24;17.01;8.59;4.73;3.145;2.63;2.385;2.31;2.335;2.46;2.455;2.525;2.79
A;2.59;2.75;3.19;4.37;7.13;13.28;26.91;53.44;98.33;167.33;250.44;346.04;422.41;468.23;467.47;414.15;332.55;239.48;155.99;90.87;48.32;23.62;11.46;5.87;3.44;2.46;2.33;2.06;2.07;2.16;2.17;2.27;2.23;2.63
A;2.805;2.945;3.39;4.745;7.245;14.19;28.665;55.9;104.615;177.81;271.23;377.74;470.81;524.825;531.705;478.02;389.635;285.15;187.255;112.155;60.34;30.425;14.69;7.445;4.255;2.99;2.325;2.36;2.225;2.295;2.255;2.255;2.33;2.595
B;2.615;2.92;3.595;4.61;7.38;13.765;28.155;55.965;104.28;176.845;271.02;374.645;465.21;521.92;526.645;475.72;387.025;283.445;188.31;111.54;60.84;30.695;14.94;7.235;4.135;2.865;2.37;2.305;2.18;2.235;2.23;2.32;2.37;2.55
B;2.725;2.895;3.585;5.1;8.205;15.87;32.215;63.64;117.98;199.7;300.765;410.72;499.49;545.39;533.51;471.915;373.66;263.78;168.925;97.86;52.035;25.335;11.9;6.24;3.655;2.7;2.32;2.26;2.265;2.225;2.365;2.275;2.465;2.695
B;2.575;2.87;3.46;4.615;7.29;13.505;28.145;55.41;102.03;173.905;269.01;375.33;469.975;528.325;536.79;489.18;399.62;294.445;195.995;118.34;65.115;33.35;16.135;8.085;4.355;3.015;2.52;2.24;2.29;2.08;2.27;2.345;2.405;2.615
B;2.73;3.025;3.715;5.005;8.485;16.25;33.135;66.2;121.31;202.11;305.19;409.86;492.605;530.86;512.995;443.73;346.575;240.91;152.15;87.125;44.64;21.63;10.42;5.38;3.42;2.585;2.275;2.27;2.125;2.16;2.33;2.385;2.57;2.7
B;2.745;2.9;3.64;5.005;8.07;15.41;31.4;62.225;115.405;195.19;299.655;413.395;512.085;571.055;569.375;509.3;413.625;298.5;194.22;114.83;62.67;30.925;14.675;7.32;4.505;2.985;2.5;2.37;2.405;2.38;2.38;2.465;2.56;2.645
