Class;5.09;5.11;5.13;5.15;5.17;5.19;5.21;5.23;5.25;5.27;5.29;5.31;5.33;5.35;5.37;5.39;5.41;5.43;5.45;5.47;5.49;5.51;5.53;5.55;5.57;5.59;5.61;5.63;5.65;5.67;5.69;5.71
B;0.057707998;0.057707998;0.037808688;0.029848964;0.027859033;0.053728136;0.033828826;0.037808688;0.019899309;0.04178855;0.033828826;0.039798619;0.031838895;0.043778481;0.04178855;0.037808688;0.031838895;0.045768412;0.04178855;0.037808688;0.033828826;0.027859033;0.027859033;0.023879171;0.025869102;0.029848964;0.013929517;0.033828826;0.029848964;0.039798619;0.031838895;0.031838895
B;0.039636297;0.031709038;0.047563557;0.049545372;0.037654482;0.027745408;0.051527187;0.049545372;0.057472631;0.037654482;0.039636297;0.043599927;0.045581742;0.049545372;0.039636297;0.033690853;0.055490816;0.041618112;0.035672668;0.037654482;0.037654482;0.015854519;0.037654482;0.039636297;0.041618112;0.041618112;0.021799964;0.027745408;0.039636297;0.015854519;0.033690853;0.033690853
B;0.050671499;0.046617779;0.044590919;0.058778938;0.066886378;0.052698359;0.044590919;0.048644639;0.052698359;0.036483479;0.042564059;0.054725219;0.052698359;0.034456619;0.048644639;0.056752079;0.020268599;0.036483479;0.036483479;0.042564059;0.028376039;0.038510339;0.034456619;0.032429759;0.038510339;0.028376039;0.036483479;0.044590919;0.024322319;0.024322319;0.020268599;0.030402899
B;0.026124562;0.044210797;0.058277869;0.044210797;0.038182052;0.030143725;0.032153307;0.04822996;0.052249124;0.054258706;0.020095817;0.038182052;0.040191634;0.03617247;0.040191634;0.028134144;0.030143725;0.03617247;0.028134144;0.03617247;0.040191634;0.030143725;0.02411498;0.03617247;0.03617247;0.042201215;0.034162889;0.042201215;0.034162889;0.040191634;0.032153307;0.046220379
B;0.048025261;0.052027366;0.038019999;0.056029472;0.040021051;0.052027366;0.052027366;0.044023156;0.030015788;0.020010526;0.046024209;0.052027366;0.032016841;0.040021051;0.060031577;0.036018946;0.046024209;0.044023156;0.046024209;0.042022104;0.046024209;0.032016841;0.034017893;0.038019999;0.034017893;0.032016841;0.030015788;0.032016841;0.044023156;0.036018946;0.032016841;0.040021051
B;0.0561356;0.050121071;0.040096857;0.034082329;0.036087171;0.0280678;0.046111386;0.038092014;0.044106543;0.0421017;0.030072643;0.050121071;0.032077486;0.0280678;0.040096857;0.034082329;0.048116229;0.030072643;0.050121071;0.0280678;0.048116229;0.052125914;0.046111386;0.052125914;0.046111386;0.024058114;0.038092014;0.036087171;0.034082329;0.038092014;0.038092014;0.036087171
B;0.058381347;0.052341897;0.056368197;0.040262998;0.050328747;0.044289298;0.032210398;0.044289298;0.048315597;0.030197248;0.056368197;0.024157799;0.034223548;0.046302448;0.054355047;0.044289298;0.042276148;0.044289298;0.054355047;0.024157799;0.042276148;0.048315597;0.042276148;0.024157799;0.022144649;0.036236698;0.026170949;0.034223548;0.038249848;0.040262998;0.030197248;0.028184099
B;0.058796457;0.042576745;0.050686601;0.056768993;0.052714065;0.046631673;0.062851385;0.048659137;0.044604209;0.054741529;0.042576745;0.052714065;0.046631673;0.034466888;0.042576745;0.032439424;0.034466888;0.050686601;0.062851385;0.038521817;0.036494352;0.03041196;0.046631673;0.03041196;0.050686601;0.03041196;0.034466888;0.036494352;0.036494352;0.046631673;0.03041196;0.038521817
B;0.052443885;0.052443885;0.042358523;0.036307305;0.050426813;0.052443885;0.042358523;0.04034145;0.04840974;0.04840974;0.058495103;0.044375595;0.04840974;0.02420487;0.030256088;0.044375595;0.04840974;0.026221943;0.038324378;0.050426813;0.050426813;0.036307305;0.036307305;0.042358523;0.034290233;0.046392668;0.03227316;0.020170725;0.038324378;0.038324378;0.038324378;0.04840974
B;0.040894025;0.04907283;0.055206934;0.047028129;0.051117531;0.061341038;0.047028129;0.042938726;0.036804623;0.059296337;0.038849324;0.042938726;0.034759921;0.040894025;0.036804623;0.04907283;0.030670519;0.040894025;0.04907283;0.03271522;0.055206934;0.03271522;0.034759921;0.042938726;0.057251635;0.04907283;0.03271522;0.022491714;0.026581116;0.036804623;0.044983428;0.044983428
B;0.042252926;0.036216794;0.036216794;0.040240882;0.032192706;0.028168617;0.042252926;0.056337235;0.040240882;0.040240882;0.038228838;0.052313146;0.022132485;0.036216794;0.046277014;0.032192706;0.03420475;0.048289058;0.03420475;0.040240882;0.056337235;0.03420475;0.038228838;0.03420475;0.026156573;0.032192706;0.030180661;0.030180661;0.036216794;0.028168617;0.04426497;0.030180661
B;0.04626724;0.04626724;0.060348573;0.036209144;0.052302097;0.056325335;0.042244001;0.028162668;0.04626724;0.06839505;0.056325335;0.02212781;0.048278859;0.042244001;0.034197525;0.04425562;0.034197525;0.038220763;0.052302097;0.042244001;0.04626724;0.020116191;0.032185906;0.036209144;0.040232382;0.038220763;0.038220763;0.026151048;0.032185906;0.034197525;0.030174287;0.036209144
B;0.045816277;0.041832253;0.047808289;0.043824265;0.053784325;0.051792313;0.047808289;0.049800301;0.043824265;0.039840241;0.027888168;0.041832253;0.045816277;0.055776337;0.01992012;0.037848229;0.037848229;0.045816277;0.041832253;0.035856217;0.035856217;0.025896156;0.045816277;0.025896156;0.039840241;0.02988018;0.031872193;0.025896156;0.047808289;0.035856217;0.023904144;0.027888168
B;0.050697393;0.044613706;0.064892663;0.040557915;0.046641602;0.054753185;0.030418436;0.032446332;0.030418436;0.048669498;0.048669498;0.030418436;0.038530019;0.034474227;0.044613706;0.040557915;0.032446332;0.040557915;0.046641602;0.050697393;0.048669498;0.036502123;0.050697393;0.044613706;0.026362645;0.04258581;0.032446332;0.032446332;0.024334749;0.036502123;0.02839054;0.036502123
B;0.058477763;0.040329492;0.046378916;0.050411865;0.036296543;0.028230644;0.060494238;0.054444814;0.044362441;0.040329492;0.042345967;0.046378916;0.044362441;0.032263594;0.032263594;0.024197695;0.040329492;0.034280068;0.038313017;0.034280068;0.042345967;0.028230644;0.042345967;0.036296543;0.028230644;0.044362441;0.030247119;0.032263594;0.038313017;0.034280068;0.034280068;0.042345967
B;0.048721369;0.066991882;0.044661255;0.046691312;0.042631198;0.038571083;0.034510969;0.050751426;0.048721369;0.028420798;0.042631198;0.050751426;0.036541026;0.058871654;0.048721369;0.038571083;0.04060114;0.058871654;0.050751426;0.036541026;0.046691312;0.034510969;0.042631198;0.042631198;0.052781483;0.044661255;0.02030057;0.052781483;0.034510969;0.034510969;0.026390741;0.028420798
B;0.046374988;0.040326077;0.030244557;0.040326077;0.04234238;0.04234238;0.04234238;0.032260861;0.036293469;0.048391292;0.048391292;0.024195646;0.04234238;0.06855433;0.062505419;0.044358684;0.054440203;0.0524239;0.036293469;0.034277165;0.028228254;0.044358684;0.028228254;0.034277165;0.036293469;0.04234238;0.050407596;0.022179342;0.02621195;0.044358684;0.024195646;0.058472811
B;0.043125755;0.036964933;0.080090687;0.053393792;0.03901854;0.043125755;0.06982265;0.047232969;0.03901854;0.063661828;0.051340184;0.043125755;0.051340184;0.043125755;0.032857718;0.045179362;0.041072147;0.047232969;0.036964933;0.041072147;0.045179362;0.053393792;0.043125755;0.043125755;0.047232969;0.028750503;0.053393792;0.020536074;0.041072147;0.053393792;0.049286577;0.036964933
B;0.041978004;0.033982193;0.029984288;0.075960197;0.039979051;0.037980098;0.043976956;0.041978004;0.047974861;0.049973814;0.053971719;0.039979051;0.059968576;0.033982193;0.037980098;0.023987431;0.041978004;0.037980098;0.027985336;0.031983241;0.029984288;0.023987431;0.045975909;0.031983241;0.055970671;0.027985336;0.029984288;0.035981146;0.027985336;0.027985336;0.043976956;0.025986383
B;0.04199916;0.05399892;0.04799904;0.03399932;0.0399992;0.04199916;0.0299994;0.04799904;0.0399992;0.04199916;0.0399992;0.0599988;0.0299994;0.0399992;0.02399952;0.03399932;0.03799924;0.05399892;0.049999;0.03199936;0.0399992;0.03199936;0.0399992;0.03199936;0.03599928;0.03799924;0.02599948;0.03199936;0.03199936;0.0299994;0.03399932;0.02399952
B;0.054671696;0.064796085;0.032398042;0.03442292;0.060746329;0.046572186;0.046572186;0.046572186;0.050621941;0.044547308;0.058721452;0.046572186;0.03442292;0.040497553;0.046572186;0.036447798;0.060746329;0.032398042;0.070870718;0.040497553;0.044547308;0.03442292;0.044547308;0.032398042;0.014174144;0.032398042;0.020248776;0.046572186;0.052646819;0.040497553;0.054671696;0.036447798
B;0.042130098;0.034105317;0.044136293;0.034105317;0.038117707;0.064198244;0.046142488;0.030092927;0.038117707;0.048148683;0.046142488;0.034105317;0.040123903;0.046142488;0.034105317;0.032099122;0.026080537;0.050154878;0.046142488;0.038117707;0.032099122;0.050154878;0.042130098;0.034105317;0.028086732;0.026080537;0.034105317;0.022068146;0.024074342;0.050154878;0.032099122;0.036111512
B;0.034634998;0.052971173;0.057045879;0.040747057;0.067232643;0.050933821;0.042784409;0.040747057;0.036672351;0.038709704;0.044821762;0.055008526;0.044821762;0.038709704;0.042784409;0.052971173;0.02852294;0.030560292;0.059083232;0.036672351;0.038709704;0.024448234;0.046859115;0.038709704;0.046859115;0.024448234;0.036672351;0.026485587;0.032597645;0.055008526;0.048896468;0.042784409
B;0.04426497;0.036216794;0.046277014;0.040240882;0.040240882;0.032192706;0.046277014;0.042252926;0.050301102;0.042252926;0.046277014;0.046277014;0.032192706;0.050301102;0.036216794;0.058349279;0.048289058;0.058349279;0.038228838;0.04426497;0.042252926;0.052313146;0.046277014;0.042252926;0.036216794;0.030180661;0.032192706;0.026156573;0.032192706;0.04426497;0.056337235;0.032192706
B;0.053377934;0.035585289;0.03756225;0.051400973;0.029654408;0.033608329;0.03953921;0.019769605;0.033608329;0.033608329;0.035585289;0.041516171;0.053377934;0.035585289;0.027677447;0.027677447;0.047447052;0.03953921;0.031631368;0.03756225;0.033608329;0.03756225;0.021746566;0.027677447;0.031631368;0.049424013;0.031631368;0.021746566;0.033608329;0.027677447;0.043493131;0.023723526
B;0.061896509;0.063959726;0.043327556;0.043327556;0.053643641;0.057770075;0.045390773;0.053643641;0.04745399;0.041264339;0.035074688;0.059833292;0.030948255;0.030948255;0.053643641;0.045390773;0.037137905;0.051580424;0.053643641;0.051580424;0.051580424;0.028885038;0.022695387;0.06808616;0.053643641;0.04745399;0.057770075;0.043327556;0.035074688;0.051580424;0.035074688;0.039201122
Multivariate_threshold|background1 > 0.001759;0.04934711471296908;0.046442729091494814;0.04628888143926805;0.04419521641809145;0.04716589513860847;0.046206416402836396;0.045585430689041216;0.043854266088179585;0.04205693936672519;0.04308396037425301;0.04562452451621111;0.0443480138367549;0.04399766797055339;0.04143314179968578;0.04384269822019569;0.0418149209450404;0.04161316834237962;0.04247913109770648;0.04306726686064798;0.039574754904102616;0.039632619909404705;0.03765324391292201;0.036320838282966623;0.037904782481844944;0.036856980238791553;0.03793832476757894;0.03571853922102199;0.034392538688214215;0.03410061521366283;0.03717588191162493;0.03581937092714977;0.03531801020060388
Multivariate_threshold|background1 > 0.012347;0.05153700068047518;0.048701283015921575;0.04760944803789502;0.04457713877003544;0.04999015439910065;0.04795344383331409;0.04804763980222406;0.045451843902184166;0.04280561704427508;0.04457191279380723;0.04750660194303042;0.04608640381858677;0.045912179285333046;0.0439924265216848;0.0476332331472101;0.04420551130659633;0.04395056956563533;0.04329120033753669;0.04506063600113445;0.04091775237582982;0.03992000253457281;0.0401777054998161;0.037048297353206056;0.03900810153232685;0.03886389321648891;0.04027530534746373;0.03759156223609824;0.0354325948578751;0.03613975807957699;0.03859038110414688;0.036556747496728846;0.03570694292673253
Multivariate_threshold|background1 > -0.016658;0.04553805201394094;0.04251422613064208;0.04399190294493079;0.04353090503096855;0.042253410762183724;0.043167656796924185;0.04130269221343345;0.04107545744224364;0.04075469794526985;0.04049583289028764;0.04235086048550156;0.04132427811059703;0.04066758880469648;0.03698155111623989;0.03724948495973688;0.0376567553099462;0.037547519288376414;0.041066627115141564;0.03960002329130921;0.03723876040468541;0.039132749845794394;0.03326222419388231;0.03505550426528975;0.03598568189730454;0.033366178673334614;0.03387340737586207;0.03246062433092702;0.032583476837719345;0.030553753347887926;0.03471551813379011;0.03453678652412735;0.034641505048504516
Multivariate_threshold|background1 <= 0.012347;0.05153700068047518;0.048701283015921575;0.04760944803789502;0.04457713877003544;0.04999015439910065;0.04795344383331409;0.04804763980222406;0.045451843902184166;0.04280561704427508;0.04457191279380723;0.04750660194303042;0.04608640381858677;0.045912179285333046;0.0439924265216848;0.0476332331472101;0.04420551130659633;0.04395056956563533;0.04329120033753669;0.04506063600113445;0.04091775237582982;0.03992000253457281;0.0401777054998161;0.037048297353206056;0.03900810153232685;0.03886389321648891;0.04027530534746373;0.03759156223609824;0.0354325948578751;0.03613975807957699;0.03859038110414688;0.036556747496728846;0.03570694292673253
Multivariate_threshold|background1 <= -0.016658;0.04553805201394094;0.04251422613064208;0.04399190294493079;0.04353090503096855;0.042253410762183724;0.043167656796924185;0.04130269221343345;0.04107545744224364;0.04075469794526985;0.04049583289028764;0.04235086048550156;0.04132427811059703;0.04066758880469648;0.03698155111623989;0.03724948495973688;0.0376567553099462;0.037547519288376414;0.041066627115141564;0.03960002329130921;0.03723876040468541;0.039132749845794394;0.03326222419388231;0.03505550426528975;0.03598568189730454;0.033366178673334614;0.03387340737586207;0.03246062433092702;0.032583476837719345;0.030553753347887926;0.03471551813379011;0.03453678652412735;0.034641505048504516
Multivariate_threshold|background1 > -0.002438;0.04847903002138677;0.045547423986114915;0.045765400461037706;0.0440438199746167;0.04604634084880914;0.045513883645115154;0.044609395374717246;0.04322097610663399;0.04176015878524561;0.04249412659460244;0.0448784570830949;0.04365890501847845;0.043238743538468;0.04041862509811618;0.04234010612550476;0.04086727575825734;0.0406866076674853;0.04215722169874161;0.042277082686127;0.03904238218545927;0.03951869961344552;0.036652531323048666;0.036032468892049564;0.03746741981005925;0.03606142720126925;0.0370119308383857;0.03497606101416782;0.0339802538237669;0.03329228604396398;0.036615165457205064;0.0355270701765714;0.03516383480032395
Multivariate_threshold|background1 <= -0.002438;0.04847903002138677;0.045547423986114915;0.045765400461037706;0.0440438199746167;0.04604634084880914;0.045513883645115154;0.044609395374717246;0.04322097610663399;0.04176015878524561;0.04249412659460244;0.0448784570830949;0.04365890501847845;0.043238743538468;0.04041862509811618;0.04234010612550476;0.04086727575825734;0.0406866076674853;0.04215722169874161;0.042277082686127;0.03904238218545927;0.03951869961344552;0.036652531323048666;0.036032468892049564;0.03746741981005925;0.03606142720126925;0.0370119308383857;0.03497606101416782;0.0339802538237669;0.03329228604396398;0.036615165457205064;0.0355270701765714;0.03516383480032395
Multivariate_threshold|background1 <= 0.001759;0.04934711471296908;0.046442729091494814;0.04628888143926805;0.04419521641809145;0.04716589513860847;0.046206416402836396;0.045585430689041216;0.043854266088179585;0.04205693936672519;0.04308396037425301;0.04562452451621111;0.0443480138367549;0.04399766797055339;0.04143314179968578;0.04384269822019569;0.0418149209450404;0.04161316834237962;0.04247913109770648;0.04306726686064798;0.039574754904102616;0.039632619909404705;0.03765324391292201;0.036320838282966623;0.037904782481844944;0.036856980238791553;0.03793832476757894;0.03571853922102199;0.034392538688214215;0.03410061521366283;0.03717588191162493;0.03581937092714977;0.03531801020060388
